vector_type,size,algorithm,time_ns,comparisons
random,2700,TernaryQuickSort,18295209,47213
random,2800,MergeSort,7066667,41010
random,2800,MsdRadixQuickSort,14262291,24318
random,2800,MsdRadixSort,7206792,0
random,2800,QuickSort,19008542,242855
random,2800,StringMergeSort,7768583,25842
random,2800,TernaryQuickSort,19293500,50409
random,2900,MergeSort,7381167,42826
random,2900,MsdRadixQuickSort,14991042,25053
random,2900,MsdRadixSort,7723209,0
random,2900,QuickSort,19175750,246477
random,2900,StringMergeSort,8021292,26910
random,2900,TernaryQuickSort,21050041,57885
random,3000,MergeSort,7598833,44559
random,3000,MsdRadixQuickSort,15509416,25265
random,3000,MsdRadixSort,7927708,0
random,3000,QuickSort,20426791,263336
random,3000,StringMergeSort,8393667,27923
random,3000,TernaryQuickSort,21626292,60691
random,100,MergeSort,182709,601
random,100,MsdRadixQuickSort,218709,150
random,100,MsdRadixSort,265667,0
random,100,QuickSort,474542,6641
random,100,StringMergeSort,204208,497
random,100,TernaryQuickSort,560625,1318
random,200,MergeSort,380708,1501
random,200,MsdRadixQuickSort,604875,559
random,200,MsdRadixSort,572125,0
random,200,QuickSort,1066666,15588
random,200,StringMergeSort,433083,1167
random,200,TernaryQuickSort,1152958,2421
random,300,MergeSort,601208,2515
random,300,MsdRadixQuickSort,935583,1004
random,300,MsdRadixSort,778625,0
random,300,QuickSort,1694417,22637
random,300,StringMergeSort,680500,1900
random,300,TernaryQuickSort,1886875,3850
random,400,MergeSort,835625,3671
random,400,MsdRadixQuickSort,1481792,1540
random,400,MsdRadixSort,1018375,0
random,400,QuickSort,2253042,29608
random,400,StringMergeSort,957000,2680
random,400,TernaryQuickSort,2422583,5656
random,500,MergeSort,1052000,4869
random,500,MsdRadixQuickSort,1820000,2085
random,500,MsdRadixSort,1199834,0
random,500,QuickSort,3052458,40158
random,500,StringMergeSort,1196042,3498
random,500,TernaryQuickSort,3395709,7733
random,600,MergeSort,1338167,6130
random,600,MsdRadixQuickSort,2250875,2822
random,600,MsdRadixSort,1391250,0
random,600,QuickSort,3638875,48345
random,600,StringMergeSort,1460959,4352
random,600,TernaryQuickSort,3765375,9053
random,700,MergeSort,1619583,7435
random,700,MsdRadixQuickSort,2671875,3481
random,700,MsdRadixSort,1594458,0
random,700,QuickSort,4342125,58971
random,700,StringMergeSort,1735792,5243
random,700,TernaryQuickSort,4390375,10815
random,800,MergeSort,1851375,8805
random,800,MsdRadixQuickSort,3314291,4242
random,800,MsdRadixSort,1878000,0
random,800,QuickSort,4928125,63763
random,800,StringMergeSort,2011584,6075
random,800,TernaryQuickSort,5176083,12076
random,900,MergeSort,2011084,10199
random,900,MsdRadixQuickSort,3663958,5145
random,900,MsdRadixSort,2126791,0
random,900,QuickSort,5567250,74889
random,900,StringMergeSort,2377833,6988
random,900,TernaryQuickSort,5767625,14518
random,1000,MergeSort,2236083,11631
random,1000,MsdRadixQuickSort,4209500,5836
random,1000,MsdRadixSort,2309750,0
random,1000,QuickSort,6321000,83168
random,1000,StringMergeSort,2528166,7900
random,1000,TernaryQuickSort,6656542,17047
random,1100,MergeSort,2596875,13052
random,1100,MsdRadixQuickSort,14579916,6922
random,1100,MsdRadixSort,13027458,0
random,1100,QuickSort,11297875,93884
random,1100,StringMergeSort,2811458,8794
random,1100,TernaryQuickSort,6889875,16914
random,1200,MergeSort,2800250,14589
random,1200,MsdRadixQuickSort,5432917,7722
random,1200,MsdRadixSort,2783959,0
random,1200,QuickSort,7995250,103685
random,1200,StringMergeSort,3114334,9788
random,1200,TernaryQuickSort,7973833,20950
random,1300,MergeSort,3006958,16103
random,1300,MsdRadixQuickSort,5993709,8402
random,1300,MsdRadixSort,2974041,0
random,1300,QuickSort,8482291,112978
random,1300,StringMergeSort,3426416,10775
random,1300,TernaryQuickSort,8825666,24014
random,1400,MergeSort,3262416,17621
random,1400,MsdRadixQuickSort,6405625,9300
random,1400,MsdRadixSort,3191041,0
random,1400,QuickSort,8917417,120947
random,1400,StringMergeSort,3678208,11750
random,1400,TernaryQuickSort,9142417,23329
random,1500,MergeSort,3563083,19195
random,1500,MsdRadixQuickSort,7093917,10376
random,1500,MsdRadixSort,3464042,0
random,1500,QuickSort,9799042,129794
random,1500,StringMergeSort,3965333,12625
random,1500,TernaryQuickSort,11100166,30044
random,1600,MergeSort,4766042,20738
random,1600,MsdRadixQuickSort,17314458,11319
random,1600,MsdRadixSort,6232708,0
random,1600,QuickSort,11416166,136781
random,1600,StringMergeSort,4971042,13590
random,1600,TernaryQuickSort,12044208,29792
random,1700,MergeSort,4543625,22356
random,1700,MsdRadixQuickSort,41896667,11972
random,1700,MsdRadixSort,4859416,0
random,1700,QuickSort,11330000,146678
random,1700,StringMergeSort,4549416,14659
random,1700,TernaryQuickSort,11860666,27328
random,1800,MergeSort,4482875,23973
random,1800,MsdRadixQuickSort,8644917,13140
random,1800,MsdRadixSort,4741750,0
random,1800,QuickSort,12532458,159967
random,1800,StringMergeSort,4798500,15574
random,1800,TernaryQuickSort,12034750,30813
random,1900,MergeSort,4703792,25574
random,1900,MsdRadixQuickSort,9241375,14131
random,1900,MsdRadixSort,4528125,0
random,1900,QuickSort,13172334,170570
random,1900,StringMergeSort,5078166,16573
random,1900,TernaryQuickSort,13608708,34694
random,2000,MergeSort,4803542,27235
random,2000,MsdRadixQuickSort,9622583,14846
random,2000,MsdRadixSort,4741459,0
random,2000,QuickSort,13672959,174352
random,2000,StringMergeSort,5392208,17557
random,2000,TernaryQuickSort,13548250,35130
random,2100,MergeSort,5079167,28934
random,2100,MsdRadixQuickSort,10346542,16247
random,2100,MsdRadixSort,4969875,0
random,2100,QuickSort,13934500,182557
random,2100,StringMergeSort,5700125,18642
random,2100,TernaryQuickSort,14577583,38645
random,2200,MergeSort,5306458,30575
random,2200,MsdRadixQuickSort,10874500,17581
random,2200,MsdRadixSort,5284250,0
random,2200,QuickSort,14816834,193668
random,2200,StringMergeSort,6066459,19619
random,2200,TernaryQuickSort,14848834,37680
random,2300,MergeSort,5650041,32271
random,2300,MsdRadixQuickSort,11475500,18280
random,2300,MsdRadixSort,5628166,0
random,2300,QuickSort,16028958,203266
random,2300,StringMergeSort,6237916,20668
random,2300,TernaryQuickSort,16099792,43815
random,2400,MergeSort,5987000,34038
random,2400,MsdRadixQuickSort,11719542,19504
random,2400,MsdRadixSort,6104667,0
random,2400,QuickSort,17263208,210513
random,2400,StringMergeSort,6568250,21673
random,2400,TernaryQuickSort,18498250,55613
random,2500,MergeSort,6239625,35713
random,2500,MsdRadixQuickSort,12373750,20168
random,2500,MsdRadixSort,6306000,0
random,2500,QuickSort,16833959,220124
random,2500,StringMergeSort,6873209,22729
random,2500,TernaryQuickSort,17409875,47991
random,2600,MergeSort,6531083,37464
random,2600,MsdRadixQuickSort,12916542,21337
random,2600,MsdRadixSort,6647167,0
random,2600,QuickSort,18719625,226891
random,2600,StringMergeSort,7568416,23771
random,2600,TernaryQuickSort,19175250,49783
random,2700,MergeSort,6800500,39232
random,2700,MsdRadixQuickSort,14295917,22892
random,2700,MsdRadixSort,7071958,0
random,2700,QuickSort,19427458,236116
random,2700,StringMergeSort,9040208,24800
random,2700,TernaryQuickSort,19198875,48119
random,2800,MergeSort,7185500,40955
random,2800,MsdRadixQuickSort,13850584,23197
random,2800,MsdRadixSort,7351334,0
random,2800,QuickSort,20828250,252203
random,2800,StringMergeSort,7781750,25881
random,2800,TernaryQuickSort,19998083,53335
random,2900,MergeSort,8762000,42732
random,2900,MsdRadixQuickSort,15936750,24802
random,2900,MsdRadixSort,7625500,0
random,2900,QuickSort,19423000,256839
random,2900,StringMergeSort,8172958,26891
random,2900,TernaryQuickSort,20156917,54618
random,3000,MergeSort,7574292,44571
random,3000,MsdRadixQuickSort,15330125,25913
random,3000,MsdRadixSort,7774625,0
random,3000,QuickSort,20728375,266930
random,3000,StringMergeSort,8269042,27913
random,3000,TernaryQuickSort,21162958,56799
random,100,MergeSort,194583,593
random,100,MsdRadixQuickSort,221417,147
random,100,MsdRadixSort,289667,0
random,100,QuickSort,511042,8116
random,100,StringMergeSort,213542,506
random,100,TernaryQuickSort,570083,1131
random,200,MergeSort,385417,1488
random,200,MsdRadixQuickSort,608083,557
random,200,MsdRadixSort,585500,0
random,200,QuickSort,1034042,14845
random,200,StringMergeSort,453250,1172
random,200,TernaryQuickSort,1131375,2231
random,300,MergeSort,589208,2514
random,300,MsdRadixQuickSort,927834,970
random,300,MsdRadixSort,828666,0
random,300,QuickSort,1620458,23962
random,300,StringMergeSort,688167,1886
random,300,TernaryQuickSort,1791666,3916
random,400,MergeSort,833542,3657
random,400,MsdRadixQuickSort,1334958,1563
random,400,MsdRadixSort,1064750,0
random,400,QuickSort,2655625,33587
random,400,StringMergeSort,971958,2685
random,400,TernaryQuickSort,2431625,5544
random,500,MergeSort,1040542,4849
random,500,MsdRadixQuickSort,1729542,2128
random,500,MsdRadixSort,1324500,0
random,500,QuickSort,2945709,39037
random,500,StringMergeSort,1176875,3477
random,500,TernaryQuickSort,3441209,7605
random,600,MergeSort,1439584,6106
random,600,MsdRadixQuickSort,2677584,2681
random,600,MsdRadixSort,1480709,0
random,600,QuickSort,3770792,48088
random,600,StringMergeSort,1440875,4324
random,600,TernaryQuickSort,3940333,9823
random,700,MergeSort,1790417,7440
random,700,MsdRadixQuickSort,3050125,3530
random,700,MsdRadixSort,1571791,0
random,700,QuickSort,4431000,59309
random,700,StringMergeSort,1750208,5219
random,700,TernaryQuickSort,4384167,10907
random,800,MergeSort,1982792,8795
random,800,MsdRadixQuickSort,3170625,4362
random,800,MsdRadixSort,1866875,0
random,800,QuickSort,5152958,67172
random,800,StringMergeSort,2000875,6066
random,800,TernaryQuickSort,5029709,11370
random,900,MergeSort,2162125,10243
random,900,MsdRadixQuickSort,3702875,5217
random,900,MsdRadixSort,2028542,0
random,900,QuickSort,5685250,76579
random,900,StringMergeSort,2482208,7059
random,900,TernaryQuickSort,5676792,14426
random,1000,MergeSort,2259917,11607
random,1000,MsdRadixQuickSort,4095500,5898
random,1000,MsdRadixSort,2403000,0
random,1000,QuickSort,6354000,84617
random,1000,StringMergeSort,2543708,7894
random,1000,TernaryQuickSort,7651083,17635
random,1100,MergeSort,2968583,13036
random,1100,MsdRadixQuickSort,4880750,6555
random,1100,MsdRadixSort,2540750,0
random,1100,QuickSort,7711791,98453
random,1100,StringMergeSort,2844542,8775
random,1100,TernaryQuickSort,7240583,18406
random,1200,MergeSort,2751584,14587
random,1200,MsdRadixQuickSort,5302584,7580
random,1200,MsdRadixSort,2692041,0
random,1200,QuickSort,7367667,102588
random,1200,StringMergeSort,3210750,9761
random,1200,TernaryQuickSort,8054250,19559
random,1300,MergeSort,2991458,16100
random,1300,MsdRadixQuickSort,5710458,8458
random,1300,MsdRadixSort,2986792,0
random,1300,QuickSort,8177334,112332
random,1300,StringMergeSort,3344042,10718
random,1300,TernaryQuickSort,8812458,22690
random,1400,MergeSort,3235792,17616
random,1400,MsdRadixQuickSort,6094167,9219
random,1400,MsdRadixSort,3423000,0
random,1400,QuickSort,8770958,118835
random,1400,StringMergeSort,3618416,11682
random,1400,TernaryQuickSort,9179250,23477
random,1500,MergeSort,3533250,19171
random,1500,MsdRadixQuickSort,8597750,10251
random,1500,MsdRadixSort,3607708,0
random,1500,QuickSort,9534125,127648
random,1500,StringMergeSort,4045292,12653
random,1500,TernaryQuickSort,9926792,26274
random,1600,MergeSort,3817792,20755
random,1600,MsdRadixQuickSort,7388000,11225
random,1600,MsdRadixSort,3684375,0
random,1600,QuickSort,10630833,136514
random,1600,StringMergeSort,4210583,13617
random,1600,TernaryQuickSort,10641792,28159
random,1700,MergeSort,4050834,22328
random,1700,MsdRadixQuickSort,7962084,12478
random,1700,MsdRadixSort,4380583,0
random,1700,QuickSort,10836375,146167
random,1700,StringMergeSort,4651584,14582
random,1700,TernaryQuickSort,11596542,31542
random,1800,MergeSort,4340834,23973
random,1800,MsdRadixQuickSort,8520875,13428
random,1800,MsdRadixSort,4224833,0
random,1800,QuickSort,11743333,154231
random,1800,StringMergeSort,4816500,15675
random,1800,TernaryQuickSort,12957584,29828
random,1900,MergeSort,4782417,25587
random,1900,MsdRadixQuickSort,9900916,14139
random,1900,MsdRadixSort,4645667,0
random,1900,QuickSort,12775084,167942
random,1900,StringMergeSort,5084459,16578
random,1900,TernaryQuickSort,13622625,34647
random,2000,MergeSort,4909958,27196
random,2000,MsdRadixQuickSort,9599750,14991
random,2000,MsdRadixSort,4858292,0
random,2000,QuickSort,13735500,174083
random,2000,StringMergeSort,5436084,17546
random,2000,TernaryQuickSort,14267875,37965
random,2100,MergeSort,5176083,28899
random,2100,MsdRadixQuickSort,10365125,16349
random,2100,MsdRadixSort,5316209,0
random,2100,QuickSort,14989000,181576
random,2100,StringMergeSort,6002541,18558
random,2100,TernaryQuickSort,14202500,35805
random,2200,MergeSort,5383625,30580
random,2200,MsdRadixQuickSort,10849667,17103
random,2200,MsdRadixSort,5898875,0
random,2200,QuickSort,15062959,190544
random,2200,StringMergeSort,5952125,19574
random,2200,TernaryQuickSort,15069167,40789
random,2300,MergeSort,5593625,32344
random,2300,MsdRadixQuickSort,12545459,18509
random,2300,MsdRadixSort,7216750,0
random,2300,QuickSort,16202458,201228
random,2300,StringMergeSort,6284458,20664
random,2300,TernaryQuickSort,16864583,46460
random,2400,MergeSort,6317584,33991
random,2400,MsdRadixQuickSort,11989875,19352
random,2400,MsdRadixSort,6343125,0
random,2400,QuickSort,16696250,210829
random,2400,StringMergeSort,6629042,21621
random,2400,TernaryQuickSort,17140417,45299
random,2500,MergeSort,6405833,35839
random,2500,MsdRadixQuickSort,12609125,20634
random,2500,MsdRadixSort,6502000,0
random,2500,QuickSort,18339625,225994
random,2500,StringMergeSort,7027375,22772
random,2500,TernaryQuickSort,18532625,49580
random,2600,MergeSort,6550791,37489
random,2600,MsdRadixQuickSort,14270083,22010
random,2600,MsdRadixSort,7408792,0
random,2600,QuickSort,18463208,229623
random,2600,StringMergeSort,7647125,23725
random,2600,TernaryQuickSort,19744166,47252
random,2700,MergeSort,6830792,39151
random,2700,MsdRadixQuickSort,13857167,22232
random,2700,MsdRadixSort,7145000,0
random,2700,QuickSort,18406375,234977
random,2700,StringMergeSort,8250459,24734
random,2700,TernaryQuickSort,20131792,51232
random,2800,MergeSort,7293375,40936
random,2800,MsdRadixQuickSort,14627000,23762
random,2800,MsdRadixSort,7407000,0
random,2800,QuickSort,19393875,246469
random,2800,StringMergeSort,7993041,25723
random,2800,TernaryQuickSort,20069458,51137
random,2900,MergeSort,7253250,42773
random,2900,MsdRadixQuickSort,14790750,24916
random,2900,MsdRadixSort,7726333,0
random,2900,QuickSort,20325000,256068
random,2900,StringMergeSort,8206959,26900
random,2900,TernaryQuickSort,22363083,57447
random,3000,MergeSort,7769083,44540
random,3000,MsdRadixQuickSort,15804083,26015
random,3000,MsdRadixSort,8104458,0
random,3000,QuickSort,21447583,266753
random,3000,StringMergeSort,8446833,27941
random,3000,TernaryQuickSort,21480167,56384
random,100,MergeSort,183708,604
random,100,MsdRadixQuickSort,233917,167
random,100,MsdRadixSort,290958,0
random,100,QuickSort,462708,7131
random,100,StringMergeSort,205875,526
random,100,TernaryQuickSort,504917,1030
random,200,MergeSort,385208,1487
random,200,MsdRadixQuickSort,545167,513
random,200,MsdRadixSort,544083,0
random,200,QuickSort,1122000,15727
random,200,StringMergeSort,441333,1192
random,200,TernaryQuickSort,1205167,2340
random,300,MergeSort,622833,2531
random,300,MsdRadixQuickSort,1000792,992
random,300,MsdRadixSort,956166,0
random,300,QuickSort,2829416,22622
random,300,StringMergeSort,723916,1962
random,300,TernaryQuickSort,10207834,4233
random,400,MergeSort,5997958,3634
random,400,MsdRadixQuickSort,9816958,1571
random,400,MsdRadixSort,2032750,0
random,400,QuickSort,2474750,31930
random,400,StringMergeSort,985834,2702
random,400,TernaryQuickSort,5158542,5374
random,500,MergeSort,3020917,4807
random,500,MsdRadixQuickSort,1774250,2151
random,500,MsdRadixSort,1151041,0
random,500,QuickSort,2953833,40517
random,500,StringMergeSort,1222708,3533
random,500,TernaryQuickSort,3757625,7066
random,600,MergeSort,1328209,6095
random,600,MsdRadixQuickSort,2297250,2822
random,600,MsdRadixSort,1389792,0
random,600,QuickSort,3747084,48337
random,600,StringMergeSort,1474541,4386
random,600,TernaryQuickSort,3912541,9309
random,700,MergeSort,1836500,7391
random,700,MsdRadixQuickSort,2763667,3423
random,700,MsdRadixSort,1682000,0
random,700,QuickSort,4433875,57354
random,700,StringMergeSort,1807750,5211
random,700,TernaryQuickSort,4807417,11888
random,800,MergeSort,2717125,8747
random,800,MsdRadixQuickSort,3669125,4186
random,800,MsdRadixSort,2111500,0
random,800,QuickSort,5304292,63901
random,800,StringMergeSort,2235583,6095
random,800,TernaryQuickSort,5320375,12265
random,900,MergeSort,2026333,10157
random,900,MsdRadixQuickSort,3679209,5091
random,900,MsdRadixSort,2025500,0
random,900,QuickSort,5824084,74899
random,900,StringMergeSort,2285458,7025
random,900,TernaryQuickSort,6026084,15580
random,1000,MergeSort,2284500,11535
random,1000,MsdRadixQuickSort,4156292,5823
random,1000,MsdRadixSort,2254334,0
random,1000,QuickSort,6203708,81703
random,1000,StringMergeSort,2543167,7913
random,1000,TernaryQuickSort,6355542,15748
random,1100,MergeSort,2507166,13029
random,1100,MsdRadixQuickSort,4708875,6628
random,1100,MsdRadixSort,2433916,0
random,1100,QuickSort,7086875,94135
random,1100,StringMergeSort,2945125,8876
random,1100,TernaryQuickSort,7373208,18530
random,1200,MergeSort,2769041,14561
random,1200,MsdRadixQuickSort,5285791,7526
random,1200,MsdRadixSort,2600917,0
random,1200,QuickSort,7843584,103036
random,1200,StringMergeSort,3131041,9865
random,1200,TernaryQuickSort,7666250,18723
random,1300,MergeSort,3043667,16043
random,1300,MsdRadixQuickSort,6033375,8467
